cluster1,cluster2,distance,sample_count
426.0,933.0,0.05539227476874701,2.0
2079.0,2382.0,0.05546845443215363,2.0
3624.0,4212.0,0.05550510668392298,4.0
3136.0,3258.0,0.055514216501995874,5.0
3587.0,3674.0,0.05564401272957977,4.0
1605.0,2836.0,0.055732914332698356,2.0
383.0,3106.0,0.05576648349298497,3.0
351.0,3644.0,0.05576875427045293,5.0
1889.0,3568.0,0.05587476634553435,3.0
1694.0,3392.0,0.05604751285753857,3.0
1163.0,3861.0,0.05607788057123532,4.0
2932.0,3667.0,0.05620742209253993,3.0
1404.0,1634.0,0.05630745706473616,2.0
158.0,4035.0,0.05637992110986191,3.0
2153.0,4170.0,0.05641209035180798,3.0
1070.0,2138.0,0.056479962999337975,2.0
3542.0,3824.0,0.05649757776751348,5.0
3376.0,3815.0,0.056528599108183274,5.0
733.0,3558.0,0.05656068439179308,3.0
424.0,2314.0,0.05659738559729761,2.0
3370.0,3594.0,0.05664124353950067,4.0
1350.0,4154.0,0.05692536481908446,7.0
73.0,482.0,0.056968705660059966,2.0
3646.0,4100.0,0.057020034024966526,4.0
198.0,1054.0,0.057146789665294226,2.0
1077.0,1286.0,0.057170785552839165,2.0
3064.0,3583.0,0.05720630041251016,4.0
1850.0,4064.0,0.05731627605812304,4.0
1977.0,4104.0,0.057362126168269745,3.0
1741.0,2828.0,0.05736616511428622,2.0
3466.0,3549.0,0.05746178914680514,5.0
1968.0,3118.0,0.05756013233335687,4.0
1024.0,4012.0,0.05764104247019349,3.0
2882.0,4096.0,0.05777942315406582,4.0
1069.0,3571.0,0.057794530406378185,3.0
117.0,3723.0,0.05792570107029705,4.0
2578.0,3945.0,0.058027307006650077,5.0
2341.0,3804.0,0.05805630178910746,3.0
897.0,2230.0,0.05850557914356172,2.0
3215.0,3873.0,0.0585058539449811,5.0
3617.0,3759.0,0.05853374510625529,4.0
3336.0,3809.0,0.05856639445775651,8.0
2809.0,3560.0,0.05862789012225235,3.0
1992.0,2646.0,0.05869797683601481,2.0
686.0,3887.0,0.05880928122048989,3.0
8.0,3002.0,0.058834966518638426,3.0
1288.0,4217.0,0.05884972459361618,5.0
2110.0,3332.0,0.05897494384231535,3.0
2844.0,3774.0,0.05898320151824209,4.0
244.0,3961.0,0.05898460032642426,4.0
1181.0,3956.0,0.0589998222536568,4.0
2010.0,3816.0,0.0592018823634036,3.0
684.0,4058.0,0.05926925561411999,3.0
1894.0,2562.0,0.05931732616393652,2.0
2582.0,3578.0,0.05934215749784425,3.0
1031.0,4050.0,0.05939440974743958,3.0
3764.0,3800.0,0.05965968001559146,4.0
2982.0,3588.0,0.05967304956481986,3.0
2416.0,3661.0,0.05969643884096088,5.0
2733.0,3260.0,0.05972416100614603,3.0
1602.0,2906.0,0.05977143646163679,2.0
2589.0,3356.0,0.05981723244457559,3.0
858.0,2087.0,0.05982874841186421,2.0
392.0,4142.0,0.05984258195616141,5.0
1157.0,1994.0,0.05986551465751333,2.0
1253.0,3285.0,0.05991071050788509,3.0
632.0,3425.0,0.05992261953432585,3.0
2378.0,4189.0,0.05994802306561934,4.0
1345.0,3562.0,0.05999891219119851,3.0
1747.0,2369.0,0.060023113737272725,2.0
2426.0,2627.0,0.06022432910393725,2.0
484.0,1388.0,0.06032757748242689,2.0
1783.0,2181.0,0.0603851938984472,2.0
964.0,3842.0,0.060406684605624136,3.0
1947.0,3744.0,0.06046293352023754,3.0
988.0,3883.0,0.06057610687187245,3.0
1670.0,3092.0,0.06075909543759902,3.0
3555.0,3636.0,0.06082379248806553,4.0
1194.0,3831.0,0.060948272207969105,3.0
3527.0,4056.0,0.06101258592005361,5.0
2419.0,3827.0,0.06145657704690795,3.0
2240.0,2977.0,0.06150842404134454,2.0
825.0,3954.0,0.061578557431570445,5.0
2477.0,2499.0,0.06162362077837938,2.0
215.0,339.0,0.061729312414476156,2.0
813.0,1887.0,0.06181425491540507,2.0
528.0,2063.0,0.06204026284952645,2.0
3284.0,3987.0,0.06213783061080766,6.0
1444.0,2213.0,0.062142488407775705,2.0
2025.0,3430.0,0.06226684414415137,3.0
1934.0,2595.0,0.06237186617548008,2.0
2296.0,3734.0,0.0623859642045323,3.0
361.0,3611.0,0.06263264340589185,3.0
895.0,2939.0,0.06276621311856079,2.0
2841.0,2961.0,0.06290695384178518,2.0
708.0,3317.0,0.06298897926935888,3.0
1033.0,1719.0,0.06313729579046684,2.0
1099.0,3570.0,0.0631845954461558,3.0
2165.0,3171.0,0.06339672261620223,4.0
999.0,3717.0,0.06360144562559666,3.0
3610.0,3852.0,0.06361275126591956,4.0
3825.0,3905.0,0.06361959265934389,4.0
485.0,2904.0,0.06367633681675348,2.0
817.0,2770.0,0.06370868310707711,2.0
818.0,2205.0,0.06373831528617735,2.0
65.0,3994.0,0.06384008341879882,3.0
1533.0,2811.0,0.06384436362669053,2.0
146.0,2546.0,0.06388237666561916,2.0
3305.0,3970.0,0.0640524114930094,5.0
2722.0,3920.0,0.06407898911012026,6.0
38.0,3964.0,0.06413942039277792,3.0
2027.0,4138.0,0.06415487140417603,3.0
250.0,2238.0,0.06429170266716146,2.0
924.0,3904.0,0.06429836671465257,4.0
3469.0,3971.0,0.06435683246908498,5.0
1459.0,2878.0,0.06447064965757535,2.0
495.0,3476.0,0.06478405179057423,3.0
1980.0,3750.0,0.06478613567541053,3.0
2573.0,4169.0,0.0648674589590055,5.0
3669.0,3868.0,0.0649067278577164,8.0
3390.0,3898.0,0.06501646548054556,4.0
43.0,3011.0,0.0650407195693633,3.0
648.0,3630.0,0.0652936856316423,3.0
1784.0,2971.0,0.06540086363831207,2.0
201.0,4030.0,0.06559200996761878,5.0
196.0,2203.0,0.06561253278088026,2.0
3206.0,3715.0,0.06562225081040249,5.0
3762.0,4281.0,0.0657000530330767,7.0
550.0,2418.0,0.06578341935889231,2.0
173.0,3192.0,0.06579632918537888,3.0
868.0,2995.0,0.06614684660213004,2.0
4043.0,4094.0,0.06620726683978223,5.0
775.0,3706.0,0.06639987775906611,3.0
3216.0,3684.0,0.06672659783278571,6.0
1774.0,2816.0,0.06673652042032736,2.0
2613.0,2679.0,0.06702266253362847,2.0
1733.0,2605.0,0.06705900283644912,2.0
114.0,1446.0,0.06716907180544116,2.0
2235.0,2415.0,0.06729681447490655,2.0
1938.0,3104.0,0.06744613680285487,6.0
1986.0,4006.0,0.06751341156496495,4.0
191.0,3352.0,0.06753677153196627,3.0
2493.0,3719.0,0.06784764367764598,3.0
1594.0,2225.0,0.06789402756337554,2.0
1821.0,2526.0,0.06795815424582828,2.0
2723.0,4121.0,0.06799829102025434,5.0
1561.0,3647.0,0.06821092658444551,4.0
2745.0,4301.0,0.06821613285119658,5.0
2180.0,3454.0,0.06840724226485463,3.0
3655.0,4228.0,0.06849278210153145,6.0
1212.0,1500.0,0.06863189572390965,2.0
1166.0,3741.0,0.06890384211506372,3.0
3595.0,3785.0,0.06894383939611659,4.0
1710.0,2028.0,0.06896618177281408,2.0
281.0,1155.0,0.06903713352980721,2.0
2735.0,3540.0,0.06905885606927988,3.0
3473.0,4318.0,0.06941805082451383,6.0
891.0,3472.0,0.06943623997916262,3.0
1060.0,3150.0,0.0694787228504202,3.0
2866.0,4126.0,0.06972139598684272,6.0
3564.0,4136.0,0.06973765647309235,7.0
3709.0,3716.0,0.06977693255203328,4.0
3369.0,3900.0,0.06978054293271897,4.0
3460.0,3645.0,0.06991709644145047,4.0
86.0,3881.0,0.07001159017871592,3.0
2246.0,2365.0,0.07008934045213984,2.0
1810.0,2207.0,0.07022660410859018,2.0
2212.0,2657.0,0.07036547867089395,2.0
3111.0,4185.0,0.07062116782691948,6.0
3698.0,4285.0,0.07077016776366377,7.0
1604.0,3276.0,0.07083715742587922,4.0
2981.0,3539.0,0.0711077276045023,3.0
170.0,1608.0,0.0711078973423316,2.0
1091.0,2311.0,0.07112725747519888,2.0
388.0,2098.0,0.07117015575955656,2.0
777.0,1835.0,0.07127022561597,2.0
121.0,3924.0,0.0712999940032067,3.0
1951.0,2364.0,0.07132741556186052,2.0
530.0,2827.0,0.07133188382824904,2.0
1815.0,3427.0,0.07154212727077387,3.0
2898.0,3300.0,0.07157019104618888,3.0
1613.0,3585.0,0.07166926246601878,3.0
1686.0,3747.0,0.07172254689143547,3.0
2289.0,3696.0,0.07174102255269223,3.0
1020.0,3928.0,0.07186304574040625,4.0
2373.0,3651.0,0.07187386097747428,3.0
753.0,4257.0,0.07190320393348118,5.0
570.0,853.0,0.07195682735036997,2.0
3270.0,3748.0,0.07200585568660679,5.0
72.0,3851.0,0.07200705752172643,4.0
181.0,930.0,0.07205154317155116,2.0
1064.0,1515.0,0.07209163262120866,2.0
2412.0,3265.0,0.07223474060110474,3.0
3530.0,4313.0,0.0722778019293268,8.0
2339.0,3340.0,0.07227820855425422,5.0
974.0,1514.0,0.07233517657395547,2.0
2796.0,3470.0,0.07252882521288884,3.0
4051.0,4319.0,0.07261398131194814,10.0
3411.0,3927.0,0.07266518804155474,4.0
1698.0,3972.0,0.07281402125115927,3.0
3606.0,4042.0,0.07281556076130186,6.0
3629.0,4037.0,0.07295155832311155,5.0
1633.0,3981.0,0.07314868662777568,5.0
1258.0,2304.0,0.07318587800702042,2.0
3535.0,3943.0,0.07327875205028694,4.0
306.0,2222.0,0.07345115539787675,2.0
2569.0,4031.0,0.07345178770152788,3.0
3689.0,4014.0,0.07374011645439592,6.0
2330.0,4013.0,0.07390001289122054,3.0
163.0,865.0,0.07395331830125461,2.0
3201.0,3367.0,0.07406626492327191,4.0
457.0,3704.0,0.07410206875405966,5.0
602.0,1342.0,0.0742477004095701,2.0
888.0,4191.0,0.07435445764283848,4.0
61.0,2713.0,0.07438541527422676,2.0
3234.0,3605.0,0.07451950286194392,4.0
2990.0,4017.0,0.07454008212316708,3.0
1217.0,2388.0,0.07458778606741095,2.0
1119.0,1724.0,0.07459690619089374,2.0
1287.0,1985.0,0.07475773622794453,2.0
2099.0,3673.0,0.07475877637892031,3.0
3946.0,4205.0,0.074776167439487,10.0
1097.0,2777.0,0.07483093648206962,2.0
1010.0,3811.0,0.07501238734143485,4.0
922.0,4105.0,0.07525477361937417,5.0
2323.0,4134.0,0.07527494195808546,3.0
2765.0,3856.0,0.07527504244211977,4.0
328.0,1560.0,0.07545007759199686,2.0
3803.0,3940.0,0.07572625625666232,5.0
3500.0,4158.0,0.0757265193205275,4.0
2843.0,3871.0,0.07591460325852135,3.0
3536.0,4224.0,0.07635452030916094,6.0
273.0,3805.0,0.07639688111082726,4.0
4055.0,4111.0,0.07655368370143183,8.0
2931.0,3790.0,0.07655842795296737,3.0
687.0,3746.0,0.07659883933478479,3.0
1146.0,4005.0,0.07672658360083696,3.0
419.0,2324.0,0.07673038565025006,2.0
3196.0,3463.0,0.07673643888851417,4.0
1690.0,3694.0,0.0767818578830994,3.0
84.0,3580.0,0.07679585774020657,3.0
277.0,4242.0,0.07690606106772335,3.0
1549.0,1959.0,0.07691390914925142,2.0
3724.0,3855.0,0.0769469149127635,5.0
3892.0,4021.0,0.07723177305217997,5.0
3581.0,3779.0,0.07723324430412608,6.0
3308.0,4284.0,0.07727076007890314,5.0
1290.0,3616.0,0.0773548304674898,3.0
235.0,599.0,0.07755720131345081,2.0
1764.0,3699.0,0.0777172139166747,5.0
3582.0,3760.0,0.07786715959097225,4.0
1264.0,3495.0,0.0779423846161704,4.0
3890.0,4287.0,0.07800285571115056,6.0
672.0,2834.0,0.07808154839919472,2.0
2659.0,4141.0,0.07826196821627533,4.0
1466.0,1877.0,0.07841265138058783,2.0
1198.0,4424.0,0.07854467786456307,5.0
447.0,3075.0,0.07854711384546294,3.0
539.0,2343.0,0.07873750912317991,2.0
3541.0,3814.0,0.07875142825235769,4.0
320.0,1645.0,0.07884891429860769,2.0
2621.0,3879.0,0.07888999510742838,4.0
1085.0,1226.0,0.07897790149308256,2.0
3726.0,4095.0,0.07914465077399767,5.0
3241.0,3936.0,0.07928476559118873,6.0
275.0,3073.0,0.07942266344232389,4.0
3813.0,4283.0,0.0794252714850106,4.0
289.0,2404.0,0.07950584726203808,2.0
2411.0,3784.0,0.07965345217798825,4.0
3802.0,4462.0,0.08015031997790073,6.0
910.0,2611.0,0.08023365116306425,2.0
2644.0,3433.0,0.08042001230328445,3.0
2405.0,2491.0,0.0807750764166865,2.0
3707.0,3853.0,0.08086783469097915,6.0
3654.0,3728.0,0.08111143056452111,5.0
3703.0,4234.0,0.0811869932022107,8.0
2008.0,2852.0,0.0813957643208777,2.0
2645.0,3739.0,0.08165042500932587,3.0
3909.0,4274.0,0.08177279081112265,4.0
1394.0,4226.0,0.08181163342602742,3.0
3792.0,3859.0,0.0818426098689809,5.0
2085.0,4114.0,0.08187307168649945,3.0
896.0,3226.0,0.08190915680145959,4.0
3428.0,3548.0,0.08194521590946008,4.0
674.0,1702.0,0.08214763012560274,2.0
2874.0,3738.0,0.08218025805527772,3.0
28.0,1627.0,0.0822736241502539,2.0
906.0,3854.0,0.0822827661214644,3.0
3135.0,4148.0,0.08230354079692158,4.0
2392.0,3439.0,0.08234690848924127,4.0
2377.0,3832.0,0.0824743275290478,3.0
3685.0,4336.0,0.08269660332909014,9.0
2227.0,4326.0,0.08273198062719803,5.0
4033.0,4164.0,0.08282645738123867,5.0
2702.0,3320.0,0.08283245699621157,3.0
2551.0,4018.0,0.08283336449767412,3.0
1432.0,4176.0,0.0830143499465528,3.0
3632.0,4349.0,0.08306926060304454,4.0
914.0,4002.0,0.08310826014246366,3.0
3602.0,4213.0,0.08329027497057513,6.0
1307.0,3444.0,0.08335279180558519,4.0
101.0,1132.0,0.08357906356704878,2.0
2379.0,3147.0,0.08362815808758753,4.0
1036.0,2232.0,0.08366536668436446,2.0
1860.0,4275.0,0.0837879834190283,4.0
498.0,2336.0,0.08381310339140566,2.0
126.0,1867.0,0.08406015394146879,2.0
1197.0,1768.0,0.08412841298907947,2.0
3354.0,3453.0,0.08415047202058082,5.0
886.0,3272.0,0.08420174912988167,3.0
3777.0,4045.0,0.08431158710414291,4.0
1792.0,4107.0,0.08437454263796057,3.0
1572.0,2690.0,0.08449399997708476,2.0
3577.0,3998.0,0.08464519098457501,5.0
1758.0,3490.0,0.0848182116372314,3.0
3046.0,3449.0,0.08488660233619143,4.0
1684.0,2945.0,0.08514593280025567,2.0
1638.0,4022.0,0.08523584924135999,3.0
2480.0,4347.0,0.0852560911911216,3.0
942.0,4415.0,0.08525710300158344,3.0
292.0,1141.0,0.08551163511753872,2.0
3828.0,3914.0,0.08571119108649086,5.0
381.0,1268.0,0.08572484920906724,2.0
2937.0,3776.0,0.08573142964946623,4.0
2144.0,4333.0,0.08574131767324594,4.0
2321.0,3795.0,0.08574504365574703,3.0
389.0,3995.0,0.08580672800446677,3.0
127.0,4487.0,0.0858251975082655,3.0
299.0,2650.0,0.08587628277608648,2.0
1957.0,3771.0,0.08589617656652188,3.0
2736.0,4309.0,0.08601310748741212,5.0
1508.0,3798.0,0.0862853549042145,3.0
696.0,1481.0,0.08652938848914205,2.0
1278.0,4329.0,0.08658996031552423,4.0
246.0,3925.0,0.08673689660365316,3.0
3579.0,3725.0,0.08678226534412366,4.0
1688.0,2588.0,0.08692376945381339,2.0
452.0,4430.0,0.08700608942153094,5.0
3113.0,3955.0,0.08715166750087931,4.0
1425.0,2050.0,0.08719723042005413,2.0
688.0,3441.0,0.08720839912294268,3.0
689.0,2142.0,0.08731724966304039,2.0
1178.0,3712.0,0.0873416254985649,4.0
773.0,4346.0,0.08734362274219004,4.0
316.0,4077.0,0.08768750788688784,3.0
503.0,4128.0,0.08782420991980318,3.0
3455.0,4267.0,0.08794601894413591,4.0
3586.0,3912.0,0.08807326792170347,6.0
1620.0,4341.0,0.0880982668261538,6.0
1989.0,2283.0,0.08812446326208277,2.0
2697.0,3944.0,0.08820724365509575,3.0
3672.0,4522.0,0.08845224417685874,7.0
864.0,4278.0,0.08849013920411172,3.0
3222.0,4146.0,0.08851441136286659,5.0
1434.0,2400.0,0.0885449835661359,2.0
1902.0,4296.0,0.08896903288485848,4.0
3388.0,4079.0,0.08920351209183407,6.0
185.0,3047.0,0.0892202566820711,3.0
3976.0,4441.0,0.08927315642637804,6.0
413.0,3877.0,0.08945481835306844,3.0
2265.0,4250.0,0.08949090667476363,4.0
340.0,4081.0,0.08950424486842072,4.0
2299.0,3899.0,0.08957810921289801,3.0
918.0,1643.0,0.08959761483794873,2.0
1716.0,3870.0,0.08961573066381157,3.0
691.0,3990.0,0.0897292945979478,3.0
2095.0,2374.0,0.08984496461650848,2.0
4053.0,4445.0,0.08995551599023922,5.0
2303.0,3666.0,0.08997867827329756,3.0
4027.0,4537.0,0.09063061492702423,8.0
3197.0,3742.0,0.09063929611328253,4.0
3408.0,4374.0,0.09073175819417034,4.0
3071.0,4485.0,0.09089425616020207,8.0
3705.0,3935.0,0.09091519228669527,7.0
580.0,1659.0,0.09091992343357296,2.0
3838.0,4160.0,0.09094827420203576,5.0
478.0,2455.0,0.09133941937308697,2.0
390.0,3735.0,0.09139592705893404,3.0
3380.0,3623.0,0.09142636461645275,4.0
2209.0,3864.0,0.09158741943912099,3.0
461.0,1452.0,0.09166722908922255,2.0
416.0,1327.0,0.09168975264375183,2.0
713.0,4276.0,0.09186938518625497,5.0
1826.0,4208.0,0.09203916817282405,3.0
3653.0,4129.0,0.09206010047510246,5.0
3515.0,4116.0,0.09212016640155998,4.0
63.0,902.0,0.0921495405929145,2.0
429.0,1353.0,0.09216762237146683,2.0
3869.0,4245.0,0.09217987327153543,6.0
3413.0,4237.0,0.09234374411539255,4.0
1921.0,4368.0,0.09239018338970668,3.0
1185.0,3298.0,0.09274407819172316,3.0
3244.0,4291.0,0.09289783025873376,5.0
21.0,4373.0,0.09291722837968422,4.0
3989.0,4084.0,0.09297318318557929,14.0
660.0,899.0,0.09299521713222757,2.0
631.0,1042.0,0.09338416389339904,2.0
3722.0,4187.0,0.09342293770659528,4.0
4117.0,4362.0,0.09373912120739679,7.0
1573.0,3834.0,0.09378546752116046,4.0
3301.0,4337.0,0.09379771060128753,5.0
600.0,2699.0,0.09380590816728072,2.0
2154.0,4307.0,0.09416991671007564,3.0
788.0,4261.0,0.09427681223124088,4.0
3379.0,3438.0,0.09429398676595914,4.0
1379.0,2189.0,0.09450875985080122,2.0
1355.0,3729.0,0.09453710817883937,3.0
2831.0,2899.0,0.09461502454579881,2.0
3386.0,3743.0,0.09472131356768639,6.0
79.0,3227.0,0.09479621319532756,4.0
685.0,1037.0,0.09508986327796184,2.0
2845.0,4052.0,0.0954294458174427,5.0
354.0,3773.0,0.0954995733284348,3.0
3565.0,4091.0,0.09579277506574267,4.0
2237.0,3884.0,0.09587351698244269,3.0
617.0,3948.0,0.09609737786443001,3.0
3424.0,4140.0,0.09627465775148152,20.0
1186.0,4429.0,0.09647532502249585,4.0
1229.0,1294.0,0.09668856243752749,2.0
308.0,1739.0,0.09752156973821036,2.0
1176.0,3357.0,0.09752466709606503,3.0
3410.0,4494.0,0.09754824807067604,5.0
960.0,1525.0,0.09807546082583592,2.0
207.0,854.0,0.098191025215221,2.0
850.0,3778.0,0.09831710459097384,3.0
1252.0,4145.0,0.09852936024683201,3.0
1796.0,4273.0,0.09855645831069175,5.0
3040.0,4265.0,0.09859191483950638,5.0
2137.0,4292.0,0.09872922800252752,4.0
3462.0,3821.0,0.09887710535462704,4.0
3096.0,3903.0,0.09896330216513186,4.0
3671.0,4314.0,0.098985212645249,7.0
469.0,4495.0,0.09914172773462013,3.0
203.0,2966.0,0.09938172114776109,2.0
257.0,527.0,0.09945922180861927,2.0
928.0,937.0,0.09956851346490889,2.0
4380.0,4440.0,0.0995735066669917,6.0
1207.0,3938.0,0.09959276445676805,3.0
1184.0,3978.0,0.09980968772666494,5.0
226.0,4127.0,0.09981723915722075,3.0
1393.0,4294.0,0.09984098891634717,6.0
2877.0,4518.0,0.09985982455629008,4.0
2430.0,4075.0,0.09991257373082914,3.0
3791.0,4119.0,0.1000497709437557,6.0
1941.0,4570.0,0.1002427495092872,6.0
1555.0,3107.0,0.10029275447467145,3.0
3754.0,3910.0,0.10036243428041809,5.0
2537.0,4149.0,0.10036385831462569,4.0
2568.0,3908.0,0.10037394244780357,3.0
581.0,907.0,0.10064010737443749,2.0
3389.0,4247.0,0.10068595611552446,5.0
2171.0,4028.0,0.10079912942711365,3.0
4115.0,4255.0,0.10081508801775912,8.0
1491.0,3360.0,0.10098976373931307,3.0
1611.0,4348.0,0.1010812852709814,3.0
1960.0,4588.0,0.10133486150690554,5.0
814.0,1320.0,0.10146485810606723,2.0
4026.0,4308.0,0.10156294338876952,7.0
569.0,4175.0,0.10194239947827508,3.0
1291.0,2483.0,0.10203236963635105,2.0
3591.0,4483.0,0.10218659566067535,4.0
1147.0,1600.0,0.10236252947283969,2.0
1107.0,4192.0,0.10276220464799803,3.0
695.0,4082.0,0.10281495749451088,3.0
4068.0,4355.0,0.10292705919472933,6.0
4029.0,4338.0,0.10301250629437872,5.0
2617.0,4024.0,0.10323175126975882,4.0
3487.0,4137.0,0.10338887479598795,7.0
2823.0,3986.0,0.10341978262714965,4.0
2967.0,4436.0,0.10363816136734498,4.0
3819.0,4344.0,0.10372428249444648,6.0
420.0,3665.0,0.10399609676213414,3.0
832.0,4063.0,0.1044866327608654,3.0
104.0,4408.0,0.10461335701630521,3.0
310.0,3609.0,0.10480313968330907,3.0
603.0,2549.0,0.1049016140602975,2.0
1315.0,4385.0,0.10517905677551873,3.0
3973.0,4211.0,0.10554027101479982,9.0
1175.0,4044.0,0.1055681091310151,4.0
1139.0,4270.0,0.10564492731991364,4.0
1113.0,4439.0,0.1059540995186796,5.0
205.0,1987.0,0.10616111021817624,2.0
3916.0,4412.0,0.10617385467877243,6.0
1195.0,3687.0,0.10622399653557751,3.0
1383.0,4476.0,0.10624855233190078,5.0
748.0,4324.0,0.10639218303264777,6.0
71.0,4083.0,0.10643888902642677,3.0
3919.0,4171.0,0.10654776348073385,6.0
355.0,4151.0,0.10677582127164148,3.0
60.0,4479.0,0.10697907940881653,6.0
1592.0,4256.0,0.10704670310718362,5.0
1914.0,4227.0,0.10712019067544545,3.0
4214.0,4419.0,0.10758426934808582,7.0
807.0,3493.0,0.10763679082176268,3.0
943.0,1738.0,0.10770046210491492,2.0
3875.0,4457.0,0.10775286094768555,5.0
2808.0,3882.0,0.10779376010758009,4.0
3730.0,3863.0,0.10799663389118444,5.0
878.0,3668.0,0.1080776076444401,3.0
2118.0,4393.0,0.10812523788778301,3.0
3117.0,4359.0,0.10825361389567577,4.0
1241.0,2883.0,0.10849976631247468,2.0
4054.0,4474.0,0.10855617873279017,5.0
936.0,1596.0,0.10857879221946681,2.0
3983.0,4420.0,0.10860362887730961,5.0
667.0,4619.0,0.10882964968287373,3.0
1180.0,2056.0,0.10883558631631456,2.0
3796.0,3902.0,0.10896391350704641,4.0
3860.0,4395.0,0.10905434963004579,5.0
4252.0,4342.0,0.10907682738948739,5.0
4202.0,4297.0,0.10925355470132544,4.0
2862.0,4477.0,0.10947300714416967,4.0
468.0,3757.0,0.10950066547148352,3.0
561.0,4386.0,0.10964637073110127,6.0
3337.0,4112.0,0.1097823995483266,4.0
2531.0,2658.0,0.10985086884927499,2.0
876.0,3440.0,0.10986192271458349,3.0
3930.0,4323.0,0.10997463065319436,5.0
1913.0,4621.0,0.10999214716255266,5.0
3652.0,4178.0,0.11025366201249263,5.0
4048.0,4501.0,0.1104669179694432,6.0
219.0,1055.0,0.11057334330332119,2.0
1089.0,1955.0,0.11082055982835963,2.0
3567.0,4657.0,0.11092128436270074,5.0
2332.0,3977.0,0.11132626750736636,3.0
659.0,756.0,0.11147202765859301,2.0
248.0,1582.0,0.1116824738245538,2.0
894.0,4459.0,0.11170531280323076,4.0
1202.0,4177.0,0.11177896810805658,3.0
4069.0,4404.0,0.11180661393133288,8.0
313.0,2473.0,0.11220708553981704,2.0
2586.0,4438.0,0.11220758914792867,8.0
3693.0,4147.0,0.11252697558434427,4.0
3154.0,3544.0,0.11264071117674479,4.0
1214.0,4335.0,0.11286528299796617,4.0
1369.0,4184.0,0.1129872565900863,4.0
3713.0,4464.0,0.11299404603742913,7.0
2263.0,4675.0,0.11318441942173244,5.0
3566.0,4470.0,0.11323153963787463,5.0
1392.0,1839.0,0.11334622056937298,2.0
1067.0,1337.0,0.11336292720852435,2.0
1074.0,3000.0,0.11344405328592924,3.0
3417.0,4378.0,0.11382716735006572,7.0
1196.0,4322.0,0.11387056560396769,4.0
3918.0,4209.0,0.11402476005683941,5.0
3407.0,4504.0,0.11437761323125922,6.0
1293.0,4567.0,0.11438040744761717,5.0
3745.0,3993.0,0.11463405545530143,4.0
925.0,4315.0,0.11464064157099632,4.0
4163.0,4748.0,0.11465847242374232,12.0
287.0,1281.0,0.11497849856548685,2.0
706.0,3543.0,0.11508085617000609,3.0
793.0,4125.0,0.11522836610908026,3.0
591.0,3708.0,0.11522893646331843,3.0
3999.0,4356.0,0.11526412058045034,7.0
962.0,4330.0,0.11526765746454408,4.0
3145.0,3963.0,0.11540560805223972,4.0
2024.0,4506.0,0.11548308004548098,6.0
567.0,4587.0,0.11554644134954702,4.0
345.0,4161.0,0.11556465952789118,4.0
2665.0,4372.0,0.11564912824381271,3.0
1068.0,4665.0,0.11572175256581356,3.0
139.0,3621.0,0.1158308615127733,3.0
211.0,2494.0,0.11586702833895371,2.0
486.0,2295.0,0.11601276266887674,2.0
229.0,3176.0,0.11603630517684284,3.0
1389.0,2021.0,0.11612181972046613,2.0
2198.0,2812.0,0.11639375560290634,2.0
1215.0,4199.0,0.11639533213206468,3.0
180.0,4046.0,0.11649865187699286,4.0
3296.0,4423.0,0.11652117925405382,8.0
2495.0,4528.0,0.11659793598637674,5.0
1807.0,4204.0,0.11666025515110698,4.0
3937.0,4400.0,0.11670529311869111,6.0
1316.0,2064.0,0.11674539271827916,2.0
3166.0,4446.0,0.11678823687795657,8.0
2080.0,3528.0,0.11682191961336062,4.0
471.0,3958.0,0.11705805556267299,4.0
2835.0,3412.0,0.11752012919898178,5.0
4354.0,4689.0,0.11763467223629769,8.0
1273.0,4103.0,0.11765702633939268,3.0
3159.0,3177.0,0.11765934376442715,5.0
3589.0,4188.0,0.11772438813665309,5.0
2886.0,4263.0,0.11819714160125536,6.0
4240.0,4631.0,0.11836001480950839,9.0
3299.0,4499.0,0.11845372611756015,12.0
46.0,3781.0,0.11850685479101442,3.0
1664.0,4390.0,0.11861049263338541,3.0
3559.0,3731.0,0.11863139349517966,6.0
1120.0,3384.0,0.11910418517672393,3.0
2814.0,4431.0,0.1192068278544389,3.0
3344.0,4454.0,0.11933988600770186,5.0
3761.0,4156.0,0.11935327251451375,5.0
3967.0,4023.0,0.11953089834570894,9.0
2545.0,3911.0,0.11954765639801278,3.0
3508.0,4396.0,0.11957407387244476,8.0
3081.0,3445.0,0.11961930125936633,5.0
845.0,2384.0,0.11983024145658647,2.0
1032.0,4676.0,0.11996677322967396,8.0
953.0,1900.0,0.12034145606428674,2.0
2202.0,4777.0,0.12046416202387181,4.0
4529.0,4686.0,0.12053243543311147,10.0
4049.0,4738.0,0.12115612219498954,7.0
2221.0,4320.0,0.12169670500219272,4.0
3968.0,4182.0,0.12171351668204858,4.0
3273.0,4097.0,0.12194495838258188,5.0
852.0,4236.0,0.12241061545260415,4.0
2851.0,3732.0,0.12256093783804022,4.0
1109.0,4076.0,0.12275232962799565,4.0
1480.0,1751.0,0.12283365797695962,2.0
4418.0,4616.0,0.12288432668108702,8.0
356.0,1971.0,0.12349558326348997,2.0
1999.0,4513.0,0.12349854781777944,4.0
501.0,721.0,0.12373302966388289,2.0
3608.0,4196.0,0.12390244026404622,5.0
2293.0,3492.0,0.12464208594755584,3.0
